interaction_id,user_id,timestamp,input_length,response_length,response_time_ms,token_usage,satisfaction_score,retry_count,model_version,device_type,network_latency,ambiguity,creativity,factual_density,personalization,anomaly_flag,outlier_score,drift_score
672,6,1743026640,28,70,240,98,5,2,3,1,24,0.62699483994051,0.39963307674051896,0.5447129182210839,0.7361010990726155,0,0.8282332961981758,0.01111771041206333
673,9,1743033300,56,129,459,185,2,3,3,0,48,0.1408727967047787,0.8334933087006338,0.5646495430333655,0.05724816959164969,0,0.7831464752783852,0.8862606681215847
674,5,1743036240,41,75,297,116,4,0,4,1,54,0.023160174532669053,0.698401595693379,0.3593778881864501,0.42536208023514144,0,0.6147065065385727,0.9773467974486908
675,2,1743081660,56,67,417,123,3,3,2,1,41,0.050748570824986294,0.022741463439172938,0.8284725903781975,0.9669585789814206,0,0.7234935532136345,0.8624961914161383
676,9,1743096600,40,35,130,75,2,1,4,0,56,0.9039201481982159,0.7766940733566847,0.2640135708378334,0.053619514706363613,0,0.7384812108403062,0.005742274054241658
677,3,1743097560,35,68,221,103,4,1,4,0,50,0.8826423842482511,0.5069988180017623,0.49224138617860647,0.41837868969596215,0,0.8893128703076673,0.7508855466946219
678,7,1743098460,59,94,328,153,3,3,3,1,65,0.8075914391618425,0.34701928908284685,0.5601744987674754,0.04039821885562056,0,0.7323430296357656,0.5731001725867135
679,12,1743104880,57,84,307,141,2,1,1,0,63,0.1996120912348608,0.7268846565116779,0.7425210934274884,0.14665332097079997,0,0.7364593080209655,0.09417491100775033
680,12,1743122160,65,115,447,180,2,1,2,0,53,0.5254586519495033,0.6860656296462694,0.47163533704153704,0.4625264515730515,0,0.8040811727134838,0.9328591348795976
681,5,1743123060,94,181,448,275,5,3,4,1,22,0.7961171005483734,0.31058823786894907,0.6802828988394938,0.1575133976840526,0,0.5563548559276319,0.7762171292226369
682,10,1743140460,59,77,319,136,1,3,3,0,85,0.6746691812557738,0.9830388714978814,0.4852940963479754,0.5187554249638431,0,0.21302879004260922,0.14529628644809367
683,8,1743151980,63,104,386,167,5,1,4,0,47,0.1155211936759376,0.6487084867117533,0.6593206369585947,0.9227316827700696,0,0.0845424775690583,0.964041429693496
684,6,1743169980,35,93,341,128,3,1,4,0,48,0.8955411998124237,0.6057797124538936,0.6741434762081482,0.20040755819742673,0,0.4190435603818988,0.12619875281064008
685,2,1743188640,31,34,139,65,5,0,1,0,43,0.16068239277796226,0.06988036348177207,0.7094415605292438,0.10718650971219779,0,0.09168567168606256,0.4546798785092835
686,5,1743203580,83,166,522,249,2,0,4,0,40,0.17179569341333545,0.27931878034473745,0.823299793860326,0.825276561982952,0,0.16930403155433116,0.15897573265917297
687,8,1743213780,38,58,297,96,3,2,2,0,80,0.9010086291707082,0.44697400232644147,0.5407225609599173,0.4602698474137552,0,0.023840011762435,0.15019079505790445
688,12,1743236340,36,75,299,111,4,1,4,1,77,0.4846169390945161,0.6306257043096763,0.19327816386989327,0.8826110988441378,0,0.30020629103650986,0.9678057383746101
689,1,1743247140,54,119,368,173,2,3,3,1,58,0.37289182595646686,0.5127636307303778,0.6796408416190554,0.30612329466538724,0,0.9699978224020184,0.5721227813923402
690,9,1743256320,53,110,351,163,2,0,2,1,47,0.5536567422980565,0.7630329334713912,0.07711808349216187,0.6275320051870896,0,0.3789312726644106,0.2591749176930025
691,11,1743264420,38,86,288,124,3,2,1,0,62,0.9813973328321114,0.2625677124679019,0.21895502246118403,0.9233135543016643,0,0.24089260605108131,0.7763993708665334
692,12,1743279540,49,65,282,114,4,2,1,0,51,0.11963045524104288,0.7021569952824843,0.7921575286647992,0.17169579944790592,0,0.40344947713823154,0.8752443993025074
693,6,1743283260,77,160,441,237,2,2,3,0,46,0.7569488487920653,0.8165970468911625,0.43507014433006597,0.8007285593054033,0,0.3013385202066774,0.9176039367877787
694,2,1743329580,40,54,185,94,4,0,3,1,56,0.3343258622441275,0.7650499755829533,0.49804416765121706,0.6315167498451273,0,0.6738768229283607,0.932984970966872
695,4,1743346920,29,57,181,86,4,1,3,1,41,0.11704927084762373,0.7708465845880335,0.9873969184835301,0.8129467446270534,0,0.6344667611590806,0.9055818297552952
696,11,1743348840,71,132,346,203,1,2,1,1,55,0.42193335535293863,0.8885070572621654,0.23517248584891792,0.17069334495310817,0,0.027342907770496194,0.6389323959265706
697,11,1743362520,63,123,377,186,5,1,3,1,54,0.5487528777252709,0.0841785424804895,0.019552749535934555,0.4340864703370123,0,0.5113231558067851,0.3424666498070571
698,8,1743376740,43,84,286,127,1,3,1,1,62,0.2059616377281469,0.697191571374103,0.11137260951784411,0.12883722847695267,0,0.03619968767543713,0.9255676774388821
699,2,1743378120,26,29,188,55,4,2,1,0,37,0.4052694590966025,0.968678201116461,0.2445018596608296,0.9600821079853646,1,0.6773632664142749,0.12249652800038602
700,2,1743384120,41,46,237,87,3,1,2,0,64,0.6356760254722905,0.5736506498745382,0.7259200243964692,0.06269172296013448,0,0.9358083306272584,0.16879981505081754
701,6,1743387780,54,114,316,168,4,0,3,1,31,0.5764480197202222,0.2173163119843926,0.775822031984762,0.06548339799438829,0,0.907487878727419,0.43382754049569383
702,8,1743389940,75,138,469,213,4,0,3,1,38,0.7231605940548506,0.9987538057742129,0.5654889540141138,0.8981561921817023,0,0.20571211209092655,0.2836649422131816
703,1,1743393120,36,87,280,123,4,1,4,0,39,0.8364045329374012,0.17467729282147892,0.25504639869816137,0.300762148137675,0,0.7426451477213933,0.6157328142238714
704,9,1743407880,53,94,286,147,4,1,4,0,28,0.4091403317693737,0.3355576973748593,0.5217418945268236,0.5970200328471501,0,0.7930659710405652,0.9053019229646232
705,7,1743415440,67,92,328,159,5,3,2,1,70,0.42296727546222745,0.1720621884171678,0.014957555933934219,0.28747552890730677,0,0.8643675331093843,0.4910313263724476
706,1,1743419160,12,40,108,52,4,3,4,1,30,0.49669213445515314,0.46451286875006825,0.6818009427417963,0.6487583756275316,0,0.259598670800521,0.5538705934185323
707,2,1743421620,73,123,326,196,5,0,1,1,36,0.5663533783813035,0.4188760096109583,0.6142975554091679,0.19246936927002722,0,0.45083484597216006,0.42313372898109247
708,6,1743441060,33,66,301,99,3,2,4,1,75,0.10832267423789166,0.4912408965105728,0.021796539381543578,0.4588694580514693,0,0.2215044290365904,0.7075691599759386
709,9,1743447660,60,95,223,155,2,1,2,1,38,0.31263535419477406,0.9279834000554296,0.8170116336327956,0.5334921747803945,0,0.024309457211191376,0.10068877984621383
710,10,1743460680,59,139,453,198,2,0,4,1,46,0.17189179537702426,0.4783243858342251,0.7634265351621218,0.33364289028713,0,0.6590126278649572,0.04858988592656155
711,6,1743466680,74,115,425,189,4,2,4,0,29,0.3858527623441316,0.5146263262136441,0.3082237455683131,0.25170061126895205,0,0.4314636178931456,0.6413384744331628
712,4,1743469860,64,108,317,172,3,2,3,0,66,0.9733540725740365,0.8866821059184681,0.635376650632306,0.1402066676712168,0,0.2481168805635673,0.5348785451541519
713,12,1743484980,12,23,180,35,1,0,4,1,66,0.5827309566809797,0.8177579940148323,0.6014929634649732,0.7061443363079198,0,0.8471039472996119,0.4073580290193777
714,6,1743492780,40,50,275,90,2,1,1,0,64,0.4293815199205463,0.23972203122544422,0.14318027922687027,0.16828271599442324,0,0.49568063997920286,0.333992641879172
715,4,1743503940,57,109,314,166,5,2,1,0,60,0.5659368952237088,0.012925955228850206,0.19325930111436584,0.29212639118814465,0,0.9946576772125906,0.05180744404312554
716,6,1743524340,51,124,411,175,4,1,3,1,51,0.6690765554271793,0.6294995922020511,0.6832061362281295,0.3369087646165174,0,0.7933578269389671,0.6805561624139979
717,1,1743552120,63,103,292,166,4,1,3,0,39,0.43495346329040097,0.84484982383752,0.9335516462700085,0.4543667969796701,0,0.8692111997359199,0.4214675358207173
718,4,1743565860,69,132,360,201,1,0,1,0,33,0.4477098042528872,0.5528501126104001,0.5762843206987531,0.702568699550067,0,0.7733322487976717,0.4452680395196167
719,7,1743576360,65,62,204,127,1,0,3,0,75,0.7014011293817086,0.21117692001284516,0.5678131455595449,0.42794513465370543,0,0.10592489895062163,0.8934448514118918
720,12,1743593520,51,91,319,142,2,3,1,0,65,0.06086258320570126,0.7413550906753068,0.6466816947038385,0.8710936214354834,0,0.06502900065367068,0.7375478825234788
721,9,1743597000,21,31,239,52,5,2,4,1,36,0.5400805682883442,0.6695392826112699,0.4405783001781288,0.6797856466201845,0,0.9150787726144635,0.2194431486932915
722,10,1743601140,46,66,242,112,3,0,1,1,50,0.5473278122177014,0.5650325374085529,0.05417204350134375,0.83848671613018,0,0.13819718803980208,0.6571664965217826
723,7,1743615240,62,133,322,195,4,1,2,1,43,0.7567522611283809,0.8633361740209837,0.3965038467246972,0.7163539613309406,0,0.39122615067426025,0.13225531850365768
724,2,1743619380,35,56,177,91,3,0,4,1,27,0.982644752336658,0.7842423529390328,0.9002522101178897,0.14863179983709962,0,0.6099110115559309,0.19406386785214313
725,5,1743623460,66,115,369,181,3,1,3,1,53,0.7957547867868081,0.6679520914227803,0.8049468003915485,0.9779273018640902,0,0.21189834990199563,0.7141492407324346
726,12,1743646380,71,120,452,191,4,0,3,0,41,0.503788612650468,0.6647586690232183,0.9274235685770654,0.7865862657683655,0,0.2252850437077768,0.12589041824989755
727,1,1743664620,57,64,267,121,5,2,3,0,30,0.16945317960717854,0.6622026342982749,0.15283158513241057,0.5727217686340125,0,0.4662413422913765,0.2801939513709779
728,11,1743668880,5,5,110,10,3,2,4,0,20,0.5882609716331706,0.525164744916564,0.5059577570388295,0.16523094073812616,0,0.36089509145992715,0.8980602679835393
729,9,1743675420,31,75,308,106,3,2,2,0,18,0.8342988867126859,0.463921644643847,0.5847281548129437,0.17268064857897447,0,0.6765756670198043,0.7383154782815458
730,4,1743694200,88,116,340,204,5,1,4,1,42,0.9324140636453325,0.7096004594987196,0.20992550999297444,0.6143311748601417,0,0.0750761955206275,0.9294595176410199
731,10,1743695220,45,65,231,110,2,1,3,0,48,0.8253103794941006,0.6104944814702311,0.20097023926897006,0.41619713300201133,0,0.48875866947781965,0.8818333419612034
732,11,1743708960,19,26,124,45,5,0,4,0,32,0.18896860636256352,0.4899805623005431,0.7820329326428023,0.6758595005151458,0,0.17425991771551697,0.3125794219753125
733,1,1743710940,77,173,536,250,3,0,3,0,63,0.7125758643493314,0.1266613539110416,0.6718519170522066,0.37242772489970266,0,0.6067250090007481,0.6323774344810366
734,2,1743732000,55,114,221,169,5,1,1,0,48,0.8801549474858433,0.7019287886531655,0.6471875368151602,0.5128451714565949,0,0.11621329176034312,0.3786956781217733
735,8,1743738900,74,122,403,196,3,1,3,1,61,0.6810169666269752,0.6459985705779654,0.26698745798301493,0.18795803796396204,0,0.19763186652941367,0.6971043316261096
736,12,1743740760,59,132,360,191,4,2,4,0,46,0.6857520409282152,0.3422484259735036,0.5067694242472068,0.1552011442938266,0,0.8038889828433134,0.34845702165091297
737,1,1743740820,63,98,295,161,2,0,1,0,34,0.5001622862510787,0.35632316621507676,0.023069953489327832,0.0756447636984906,0,0.23516699003801378,0.0013173718800592038
738,8,1743741120,61,129,462,190,4,1,4,0,52,0.6369762221255051,0.24672238413525227,0.1299460526004279,0.8196393048985523,0,0.7370653387938256,0.09393821517178547
739,2,1743745380,67,93,270,160,2,3,1,0,24,0.2943807192230211,0.9619152563650188,0.5182508627607912,0.5553862515796613,0,0.27306269968819097,0.7710123262227739
740,8,1743761940,95,192,469,287,4,3,4,1,60,0.0888100867857452,0.8602013628687226,0.3096722756319128,0.9471410399066623,0,0.2350275052338311,0.08400524477226101
741,8,1743762300,72,121,355,193,4,3,4,0,31,0.8277149047454004,0.5610490294122168,0.9656697568965166,0.749486281359328,0,0.2991547828812674,0.5994226832402424
742,2,1743776700,26,26,192,52,3,1,1,0,68,0.9431443073915157,0.40165314655851425,0.47148472326701063,0.768763160249494,0,0.8809319844227486,0.8577785123591923
743,9,1743800820,63,109,315,172,3,0,3,0,43,0.8568223353769442,0.7368252636964233,0.08356415635685066,0.5090584341970155,1,0.397165659336728,0.7411012368421127
744,11,1743805440,75,140,321,215,2,0,1,0,71,0.333913553780803,0.5277281761259972,0.01784234725531242,0.8154539365256507,0,0.24376052988397368,0.4134387948195407
745,11,1743819840,76,126,328,202,4,0,3,0,27,0.0935301513079283,0.975851033915114,0.7252578738476714,0.9420634453138168,0,0.5366394736969131,0.20860421529315298
746,1,1743819960,47,95,374,142,3,3,4,1,36,0.2801383876314065,0.05512261392215456,0.1715067380503139,0.7217402523354377,0,0.38564141178513567,0.9225374877418276
747,3,1743821340,75,123,369,198,3,3,1,0,57,0.8428353758099001,0.034285734053475125,0.18781236900505904,0.10558894088700133,0,0.7901975197716632,0.5663996817850598
748,3,1743824400,71,140,422,211,1,3,1,0,73,0.655814507633216,0.5686110179733733,0.42380722264067106,0.6510198592535063,0,0.9904456183130277,0.4054200592670558
749,6,1743830340,101,190,486,291,1,2,2,0,83,0.9666942441029371,0.20327922268890675,0.26406058915346464,0.12043321224109194,1,0.5265744426658336,0.9420576990232783
750,2,1743843660,41,72,231,113,1,1,2,0,50,0.3426810184371034,0.6043041635501925,0.6165770797461895,0.07722242241866784,0,0.4517488976528493,0.21501774387191086
751,11,1743862440,45,72,347,117,5,1,1,0,86,0.5514721202916424,0.7814230285471774,0.4856925072237638,0.692900405115938,0,0.34303539831388563,0.4422818724536215
752,10,1743867540,49,91,292,140,5,3,2,1,44,0.7900382216382279,0.13810976118487284,0.11145060147723007,0.8347854319240385,0,0.9733387322701378,0.10864570916350635
753,10,1743875280,46,93,283,139,1,3,2,0,71,0.23399194273181234,0.44060822418952794,0.7847408479094484,0.1588414907293666,0,0.483283276004682,0.12488026089953819
754,3,1743918600,38,109,392,147,1,2,1,1,31,0.9640899746596657,0.6886670834493552,0.4258588544142481,0.07414860796604472,0,0.1779968599360494,0.3985962559968351
755,1,1743927120,5,27,137,32,4,3,2,1,58,0.5923976724918149,0.8338635706729712,0.6108343195893006,0.8865228941920439,0,0.9692159053846761,0.6996603559850991
756,11,1743932820,47,104,298,151,3,1,1,0,5,0.00789756331965319,0.49634409003635727,0.003942332532681725,0.1322093369908689,0,0.960882125999357,0.3388939441541834
757,4,1743951420,61,171,462,232,2,1,4,1,27,0.025153275628012395,0.2061535869060216,0.626400033436537,0.03508609374373717,0,0.4357250523350765,0.6895979726030022
758,8,1744010340,46,93,306,139,4,3,4,0,59,0.8822160164015952,0.585799255585633,0.28284985703093446,0.721054368766489,0,0.34818601303295715,0.8051904692523926
759,11,1744016160,89,169,470,258,2,1,2,1,23,0.6452815277610775,0.45451706872499953,0.4943707432099935,0.8477155540953429,0,0.6804374466886354,0.8775779146533363
760,1,1744028040,55,113,450,168,1,3,4,0,58,0.7630725190638621,0.7719254270044859,0.29772060382128973,0.5144733414642263,0,0.8289241307856099,0.044719504053736925
761,1,1744054620,78,120,376,198,2,1,2,0,68,0.784016000956908,0.555576064202948,0.9962607446422428,0.5399252440937878,0,0.49853213228352744,0.7737316549730915
762,1,1744059420,59,97,195,156,5,1,4,0,39,0.42045977625077646,0.2794228449704308,0.23084231471162353,0.3368605127273786,0,0.3308129910530334,0.14714212222401812
763,2,1744065720,69,114,364,183,4,0,1,1,30,0.7986112461423018,0.7543929197211882,0.9128596014892566,0.23846319886623257,1,0.30139401086301343,0.6982622932993342
764,1,1744074120,60,120,361,180,1,2,2,1,40,0.9375324448125381,0.5177470129619597,0.9179666318299169,0.7552320701755861,0,0.32659872721441807,0.3716624656000017
765,10,1744083360,79,138,398,217,3,1,3,0,30,0.17217110776962163,0.1775465522783275,0.4210006529343677,0.8492844081210426,0,0.11803294012241006,0.7077932976948618
766,8,1744097760,56,103,338,159,5,1,1,1,47,0.7641363995420206,0.5630723231419945,0.30400311552335624,0.3212447581651967,0,0.7786204363552087,0.21382424450799686
767,12,1744110720,63,135,388,198,5,2,4,1,52,0.307792007615565,0.9483200598458729,0.38103554689879116,0.2738191848756514,0,0.10495986351913644,0.6449907189009952
768,10,1744116600,61,127,371,188,4,0,2,1,43,0.32149300305385387,0.7055162609377361,0.989339087391798,0.2677917195450501,0,0.39831449493385274,0.12551408706194056
769,12,1744144320,49,84,318,133,1,0,2,0,83,0.4127548510363862,0.2988033614579789,0.6187962273376061,0.05059541802235612,0,0.834943337140865,0.16974554765680694
770,3,1744150440,62,98,288,160,2,3,2,1,35,0.8637195199080855,0.7108731752928581,0.5447802378206386,0.28107502484038105,0,0.4041058956918999,0.6144619251645597
771,4,1744153320,95,193,458,288,2,2,4,0,77,0.022056067310049166,0.2826063110021789,0.035917881339427304,0.02565091696900501,0,0.29476179792595236,0.3367714916503607
772,11,1744163820,50,105,481,155,1,2,1,0,29,0.43392620681026395,0.5426888375412618,0.8478430303970257,0.7884076224683728,0,0.9482537238032672,0.7037780731138085
773,3,1744183620,62,79,242,141,1,0,4,0,51,0.6800476495692706,0.5265957637875528,0.083805455807199,0.25592682903096,0,0.12654375353301062,0.6851594354026874
774,1,1744186980,77,132,389,209,2,2,4,1,73,0.11041545828252197,0.24739087891180367,0.046972367034381346,0.6901551893513637,0,0.8848539027844743,0.6216339902550784
775,9,1744196640,75,138,321,213,3,1,4,1,72,0.7922535970174165,0.347881199879818,0.274858086117992,0.5431883855405562,0,0.062076798736804606,0.7305405412343178
776,10,1744200900,55,114,353,169,2,2,4,1,41,0.941902597897353,0.9421814547860456,0.4757886050575182,0.8374636299771987,0,0.41352941285256994,0.7939352406636638
777,12,1744201200,12,39,151,51,3,0,4,1,61,0.09093482107697859,0.2505985364154336,0.8952889600044005,0.9603787275570217,0,0.6317210554978671,0.911423282471824
778,12,1744204200,64,120,337,184,2,2,3,0,58,0.15294813783087813,0.8010270436309859,0.7900787990828386,0.367291614129165,0,0.3700383841416809,0.08051582948176017
779,2,1744216800,15,38,248,53,1,2,2,0,39,0.9740972249462029,0.66737058001214,0.197632144505843,0.08834081988963716,0,0.5346064209614584,0.5715490147784498
780,10,1744231920,81,147,437,228,5,1,2,1,62,0.19785564078574158,0.5326291325257645,0.37207952842727654,0.7496457643859228,0,0.20400166658718222,0.7487768336204009
781,11,1744234740,58,90,328,148,3,0,4,1,87,0.07893967570320448,0.13751486946516345,0.7802402646188827,0.021302326199183375,0,0.5690345174668368,0.2169414566698773
782,9,1744245480,72,124,279,196,2,3,2,0,59,0.9521925363959002,0.2045707527063778,0.5270924474690973,0.22296333448624628,0,0.13455871689923815,0.26362114297694594
783,10,1744251480,38,68,347,106,5,2,3,0,61,0.8926227098094689,0.17897762359040392,0.17449194202407925,0.05325066847313853,0,0.7960963160895763,0.2669643443354208
784,11,1744261500,27,47,154,74,5,2,1,1,63,0.6557254727331311,0.5867942589737524,0.3960552026783334,0.8981483716198154,0,0.5837899134421298,0.5723329714745182
785,6,1744261920,59,68,332,127,5,3,2,0,20,0.5514309272875533,0.9733831967184781,0.6259358045097069,0.0052970817015722815,0,0.48193211481885256,0.36617056846565976
786,1,1744263600,54,89,349,143,1,2,2,1,59,0.9192326963027704,0.8772392627749948,0.9732256748088347,0.4927421650152318,0,0.054666795833081316,0.6660947401215991
787,6,1744265940,46,83,314,129,4,0,2,1,29,0.6555200751114227,0.025251882929577252,0.661812054856409,0.42399912715898014,0,0.49977433591672227,0.6102396819679363
788,3,1744269600,56,95,267,151,5,1,3,0,38,0.65839665931507,0.2737266244623465,0.016195162231396942,0.6527446645481395,0,0.5635694303612403,0.6571118331030485
789,2,1744275480,104,182,491,286,5,3,3,0,93,0.843685564201953,0.15725745893702214,0.7050082766325282,0.2897440885692498,0,0.26566751340716455,0.2523176168092264
790,2,1744281600,70,135,366,205,2,1,2,1,44,0.6532456772924209,0.9756778418979017,0.2508648074572305,0.8736954004694584,0,0.6775903409082219,0.7673713758229969
791,9,1744287600,73,109,339,182,5,3,1,0,35,0.5036768870376775,0.23561023459781505,0.8621589142138149,0.7343457415813933,0,0.07676514871352058,0.6640355507686939
792,7,1744289100,70,93,293,163,3,0,3,0,73,0.3897214978984479,0.20131318503879392,0.38388990822613855,0.4322944259922329,0,0.20868908144849574,0.13064961263145092
793,7,1744320300,81,138,294,219,3,1,1,0,31,0.5031338927912408,0.6208752935822592,0.19961503775430023,0.35802624951254136,0,0.7375485173242352,0.20017285240906635
794,9,1744324800,51,107,390,158,3,1,4,1,41,0.5224786490871944,0.5561865835747865,0.4679471865102345,0.8158882474975845,0,0.14722221892602416,0.3009651463064651
795,7,1744333440,18,66,247,84,4,2,4,1,74,0.3608318811182518,0.22585148378123487,0.25519797431500546,0.7570602985357707,0,0.2455488196226161,0.9360415078387312
796,8,1744354860,51,107,309,158,1,0,1,0,50,0.44811840898034605,0.6703648645372422,0.23582148849785056,0.3990000580240475,0,0.6508553479043843,0.32634986360423335
797,2,1744356300,69,94,279,163,3,0,2,1,18,0.8018719328635212,0.09700721129468914,0.573261800773493,0.3413718626101272,0,0.7288417038111124,0.019879082665319237
798,11,1744365300,37,61,259,98,5,2,1,0,60,0.41651336867588784,0.019369066030892168,0.7673462708508795,0.038887989662542144,0,0.05148925462343201,0.1416257376588499
799,6,1744370640,51,96,267,147,3,1,2,0,42,0.02555976663542936,0.08241479070634683,0.8349543741598756,0.08170724544014563,0,0.12658941325221507,0.032171823650812836
800,2,1744388760,42,79,165,121,2,3,1,0,80,0.28301932177384914,0.3648682259757726,0.39766987047039104,0.05391845555423469,0,0.44611800584326267,0.4028392441432166
801,10,1744395840,82,158,456,240,1,3,4,0,37,0.23174186409169817,0.9750163278748174,0.06680376359693929,0.024415486348026816,0,0.5927949448321963,0.797153400969704
802,9,1744400460,68,104,353,172,3,1,1,1,71,0.7935820118319684,0.5472469988093639,0.48397499846555336,0.15287238214078092,0,0.4537812343456108,0.45043578058900335
803,1,1744400580,66,120,350,186,4,2,3,1,85,0.4492930584718088,0.7547261030154672,0.4337814770283859,0.8571418176805748,0,0.6470699928117579,0.8389941347931467
804,3,1744429740,66,127,316,193,3,1,3,0,32,0.28031054303513314,0.32149575223155935,0.1969789482530394,0.7981593107558651,0,0.7559929065219589,0.0475293213607374
805,1,1744430940,54,113,350,167,5,1,1,1,46,0.8107048838416246,0.7193390654833292,0.8961449011441202,0.8455738478281971,0,0.9495438475079023,0.46972286414476394
806,4,1744441440,58,88,222,146,4,2,4,1,57,0.01921680455661201,0.9661811981223575,0.9741482530206889,0.6238003614254719,0,0.34988071312944713,0.7870753721294209
807,2,1744445400,33,52,172,85,3,1,1,1,32,0.1742508427312176,0.35776089028205327,0.051747188033081426,0.62406310124067,0,0.1631047685044661,0.6747222176539506
808,9,1744480980,15,5,92,20,1,0,4,0,55,0.8269548193958,0.999059434735025,0.7957463798574325,0.12393174655301664,0,0.2640840042882039,0.8528255371404669
809,7,1744482720,57,90,342,147,3,1,3,0,45,0.5506517276604026,0.6384099510316661,0.6457165579415387,0.6989653536423868,0,0.14816444505179105,0.2738347239095751
810,12,1744511940,60,97,295,157,1,3,3,0,45,0.7736497745794804,0.7485914124647238,0.261436258165908,0.280026410870473,0,0.3942456419729161,0.5008507962880486
811,9,1744556580,76,116,329,192,4,1,4,0,50,0.8381760147620776,0.25216723884814995,0.6351561182828129,0.5192533297862011,0,0.8725672659015655,0.6768785783422281
812,8,1744559940,83,152,521,235,1,1,2,0,51,0.9419634885885396,0.6430907691772416,0.1286431916834745,0.9547226038008574,0,0.34705989694435657,0.1684899561587876
813,7,1744561140,83,148,433,231,5,2,2,0,53,0.06342459930333799,0.5110062514623874,0.06940650829749728,0.8706153943184273,0,0.14882270222259675,0.815806714677037
814,1,1744572600,37,21,178,58,2,0,1,0,38,0.799234743298472,0.956402645477436,0.9934890750522605,0.23319350729579214,0,0.5226328820229693,0.3114700507909728
815,1,1744575900,48,90,281,138,3,1,4,1,38,0.7087661482198349,0.9046750477895155,0.6363698584586601,0.7366506157002934,0,0.9919438166601401,0.09330730391569475
816,8,1744580100,63,94,278,157,1,0,2,1,47,0.20702560067655917,0.3966725989250772,0.2532226245332335,0.10409074995921108,1,0.18818121866875948,0.7657012906819606
817,1,1744594680,100,189,388,289,2,3,4,1,49,0.9317022663401231,0.9468697515382334,0.45003395590376594,0.026742485744032596,0,0.7778749517567218,0.7050179797319802
818,1,1744617540,81,120,408,201,5,3,2,0,41,0.40420188030639204,0.8848125527500097,0.9500881822978404,0.028174274781860187,0,0.8233589435743026,0.8836797532844392
819,3,1744627560,75,135,412,210,2,3,4,1,56,0.8876105274548042,0.5903838503691392,0.4387250683868097,0.17024648421801236,0,0.40133834350100184,0.8920747454371241
820,11,1744645260,48,80,271,128,3,0,4,1,13,0.6051137046649254,0.08211790878954028,0.9004445320023442,0.6949484020937929,0,0.6195514386645249,0.2785257845815775
821,6,1744646520,39,76,265,115,5,2,2,1,35,0.5267479465409566,0.16079024065953773,0.8688091979784617,0.36330589345801867,0,0.4323734507511886,0.6413627752178199
822,9,1744673520,69,126,408,195,4,2,2,1,44,0.1595239338959794,0.07687424467380022,0.3441563160908433,0.015942438966691785,0,0.26232693653997186,0.999122996171992
823,5,1744674960,35,57,156,92,1,3,4,1,32,0.9143276242873128,0.10799311464906103,0.6960090040771025,0.9880226313768419,0,0.42611880007236025,0.24380654846107208
824,3,1744676220,50,59,208,109,2,0,1,1,82,0.5566619073622462,0.9769523743930777,0.6604985037825924,0.5333784032319931,0,0.09529013663007158,0.4728766685586181
825,5,1744679460,52,64,191,116,2,2,1,1,50,0.0060924054968174435,0.2121672992161523,0.7712118706198419,0.39388021511131754,0,0.7069561136608927,0.9101663646405085
826,2,1744687500,83,137,482,220,2,0,2,1,53,0.01828454107028321,0.690854582340663,0.36592916426748545,0.5188498950488314,0,0.8291930316293041,0.10307964152659632
827,10,1744689420,48,86,335,134,2,2,3,1,40,0.7776326050180475,0.6365282576827697,0.05223649849813272,0.5199709098585499,0,0.30739993337048277,0.9282498975561949
828,3,1744717200,11,7,23,18,3,3,1,1,49,0.16193635337838963,0.6311448648530038,0.171039241112511,0.4702365770929937,0,0.5664768243799825,0.48815559456177626
829,5,1744719900,64,127,298,191,2,0,2,0,25,0.5987384356281452,0.2067039995960298,0.6165536876737592,0.6129489044649707,0,0.23214853203943642,0.8930407885720016
830,12,1744743060,42,70,253,112,2,0,4,1,46,0.6810819619339803,0.5793465943846096,0.7751001868973535,0.8856266198683065,0,0.1274604501728117,0.6213714108268801
831,8,1744770000,55,79,254,134,3,3,1,0,31,0.27936559294849683,0.6255383495849516,0.756048634535596,0.30171369207708654,0,0.6636185651121598,0.6714355470230783
832,6,1744776120,53,89,231,142,2,0,1,1,44,0.5693138084114124,0.5704053166451111,0.5836815851150307,0.4869686228459622,0,0.13410759650791237,0.7729857514279932
833,7,1744800360,50,94,405,144,2,2,2,1,5,0.2402587459890747,0.18616246727567864,0.08475814571489249,0.003643996196768695,0,0.7819790692061673,0.06713609198416803
834,10,1744818300,69,130,395,199,3,2,1,1,27,0.9463154273679505,0.7230605970747089,0.017288627185812477,0.8598142813182026,0,0.2717545487509241,0.6277683390396395
835,4,1744823880,27,86,315,113,5,1,1,0,79,0.860170156349167,0.07324316191651103,0.7821417573220727,0.30590388891311626,0,0.8185133930026607,0.9239372447718588
836,8,1744841940,45,67,219,112,3,3,1,1,66,0.28804279149746914,0.5912000118196219,0.5493764341898627,0.2712968983283689,1,0.36850457439042694,0.9561237239599569
837,11,1744854360,67,119,394,186,3,3,1,0,76,0.5288144909503397,0.4362593324013133,0.7827121027315078,0.9975371692110346,0,0.3688425926429848,0.9683214440033527
838,7,1744857900,43,85,270,128,5,1,4,0,77,0.5006328571539057,0.25028659313307366,0.16278846147938886,0.5843929387451879,0,0.7505727606724842,0.645832879267937
839,6,1744898040,26,46,197,72,4,0,1,0,63,0.960023257950074,0.8073889890261388,0.40742317077114354,0.12304324614099027,0,0.5102657746354712,0.633286848124865
